,CAMIS,ZIPCODE,CUISINE DESCRIPTION,GRADE,ClosestWorkingTankDis,ClosestBadTankDis,BORO_Bronx,BORO_Brooklyn,BORO_Manhattan,BORO_Queens,BORO_Staten Island,RESULT,Pop,White,Black,Hispanic,Native,Asian,Inc,Unemp
12734,50076087,2.809284818067754,2.834724483081079,3.0,0.9663339819756936,4.586327911505835,0.0,0.0,0.0,1.0,0.0,1.0,1401.0,9.5,2.1,82.0,0.0,4.9,18464.0,11.5
12735,50076090,2.8238897396630933,2.77768479776848,3.0,0.5953236375238824,9.050939467037738,0.0,1.0,0.0,0.0,0.0,1.0,4954.0,14.5,50.8,29.7,0.2,4.5,11509.0,20.9
12736,50076096,2.7596273291925466,2.6834381551362685,3.0,0.2605788612291518,2.201964545322209,0.0,0.0,0.0,1.0,0.0,0.0,6527.0,9.0,5.0,33.1,0.0,49.5,20281.0,5.8
12737,50076098,2.7776606954689145,2.6017025089605736,3.0,0.0410167978953022,1.4361365104224473,0.0,0.0,1.0,0.0,0.0,1.0,11688.0,79.9,1.8,7.9,0.0,6.6,95574.0,4.6
12738,50076107,2.805732484076433,2.891644908616188,3.0,0.1691149096169527,1.8929359647896835,0.0,0.0,1.0,0.0,0.0,0.0,7240.0,23.7,13.7,48.0,0.0,12.3,24697.0,12.0
12739,50076111,2.574568288854003,2.714226260664493,3.0,0.0889719106659722,5.199927949600705,0.0,0.0,0.0,1.0,0.0,0.0,7057.0,5.6,2.8,9.3,0.0,80.0,26119.0,3.2
12740,50076114,2.694304253785148,2.733296213808463,3.0,0.0471007192094673,2.5525337830905976,0.0,0.0,1.0,0.0,0.0,0.0,9522.0,42.9,13.9,30.1,0.0,8.4,72356.0,5.6
12741,50076131,2.854922279792746,2.9737774627923463,3.0,0.0384088682954342,0.2612310284772496,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
12742,50076141,2.888888888888889,2.8961485557083906,3.0,5.940083408086865,13.348248847728367,0.0,0.0,0.0,0.0,1.0,0.0,3672.0,84.1,0.1,10.2,0.4,4.8,39446.0,2.3
12743,50076144,2.7878535773710484,2.6456558773424192,3.0,0.1699441952425391,1.821187482406914,0.0,1.0,0.0,0.0,0.0,0.0,3125.0,78.4,0.4,10.9,0.0,3.8,48718.0,7.7
12744,50076148,2.670737222976029,2.8850716757291157,3.0,0.0702161731384348,4.965692664711193,0.0,0.0,0.0,1.0,0.0,0.0,2350.0,1.4,1.2,12.1,0.0,84.1,18187.0,0.9
12745,50076151,3.0,2.834724483081079,3.0,0.0219965671229031,0.4636895238983571,0.0,0.0,1.0,0.0,0.0,0.0,982.0,72.8,2.2,7.1,0.0,17.8,118143.0,6.2
12746,50076178,2.871559633027523,2.804656538969617,3.0,6.931896277562372,15.688226466278916,0.0,0.0,0.0,0.0,1.0,0.0,9138.0,84.1,0.6,9.1,0.0,6.0,35567.0,4.2
12747,50076185,2.829004329004329,2.733296213808463,3.0,6.487353769239147,14.004391147883474,0.0,0.0,0.0,0.0,1.0,1.0,7468.0,84.7,0.0,12.7,0.0,2.2,34565.0,10.0
12748,50076188,2.7100500577589526,2.733296213808463,3.0,0.1709208014617828,1.2900718212277278,0.0,0.0,1.0,0.0,0.0,0.0,8326.0,30.7,3.5,9.8,0.1,54.5,34216.0,4.2
12749,50076191,2.8180542563143125,2.77768479776848,1.0,0.0416225582955516,0.9968177668004464,0.0,0.0,1.0,0.0,0.0,0.0,3035.0,40.5,9.9,23.5,0.0,23.0,80989.0,7.7
12750,50076218,2.670737222976029,2.973777462792346,3.0,0.0274555549178425,5.169245840816728,0.0,0.0,0.0,1.0,0.0,1.0,4657.0,8.3,3.8,21.5,0.0,64.1,21787.0,11.4
12751,50076227,2.8206686930091185,2.714226260664493,3.0,1.4966197068736464,5.801276343025485,0.0,1.0,0.0,0.0,0.0,0.0,3037.0,4.8,19.0,73.4,0.0,2.8,15111.0,9.1
12752,50076228,2.760869565217391,2.714226260664493,3.0,0.2115697561172289,5.583603559637255,0.0,1.0,0.0,0.0,0.0,0.0,4839.0,4.6,65.2,28.9,0.0,0.6,14719.0,10.3
12753,50076237,2.6713197969543145,2.834724483081079,3.0,0.473227294725988,7.322900686163213,0.0,0.0,0.0,1.0,0.0,0.0,1658.0,47.1,0.0,7.5,0.0,32.0,33326.0,0.8
12754,50076257,2.6817733990147783,2.779818620135461,3.0,0.0622532390431217,7.725185344016547,0.0,0.0,0.0,1.0,0.0,0.0,5817.0,0.6,16.5,29.9,0.8,46.2,14468.0,7.9
12755,50076259,2.842293906810036,2.6456558773424192,3.0,0.0413941219253232,3.305470572483728,0.0,1.0,0.0,0.0,0.0,0.0,5157.0,76.6,7.2,7.0,0.5,4.8,84012.0,3.9
12756,50076268,2.824795081967213,2.386440677966102,3.0,0.7798973412831782,3.897130851449607,0.0,1.0,0.0,0.0,0.0,0.0,3855.0,13.6,74.9,3.9,0.8,4.7,28706.0,20.5
12757,50076290,2.82614742698192,2.689588564805872,3.0,0.0299351599028406,0.6721647299497248,0.0,0.0,1.0,0.0,0.0,0.0,4374.0,66.0,1.9,10.6,0.0,19.5,93787.0,3.3
12758,50076292,2.707224334600761,2.689588564805872,3.0,1.210087846371454,6.637808713290373,0.0,1.0,0.0,0.0,0.0,0.0,2422.0,36.5,1.2,15.9,0.0,46.2,27404.0,14.7
12759,50076302,2.876777251184834,2.779818620135461,3.0,0.7061743370197028,6.56155517757012,1.0,0.0,0.0,0.0,0.0,1.0,2724.0,3.9,13.4,40.2,0.0,36.7,25477.0,17.2
12760,50076319,2.6772626931567327,2.714226260664493,3.0,0.6003096426123937,5.285929100135197,0.0,1.0,0.0,0.0,0.0,0.0,5747.0,6.5,1.7,11.8,0.0,78.1,12850.0,8.8
12761,50076322,2.805080352514256,2.834724483081079,3.0,0.5537729430850347,2.8951016464320696,0.0,1.0,0.0,0.0,0.0,1.0,4299.0,73.7,3.2,11.7,0.0,8.3,62145.0,5.3
12762,50076334,2.817622950819672,2.9737774627923463,3.0,0.0366839454803892,1.5115608803566,0.0,0.0,1.0,0.0,0.0,0.0,7671.0,84.9,1.4,5.1,0.0,7.4,141682.0,5.5
12763,50076337,2.7974193548387096,2.849557522123894,3.0,0.6060273253491711,0.3103346453272168,0.0,0.0,0.0,1.0,0.0,0.0,3964.0,55.0,1.7,21.0,0.4,19.6,26837.0,7.0
12764,50076340,2.8236765318882866,2.973777462792346,3.0,0.0395840075495514,1.6894075112739966,0.0,0.0,1.0,0.0,0.0,0.0,4581.0,71.4,1.7,9.5,2.4,12.6,117917.0,1.2
12765,50076379,2.7878535773710484,2.834724483081079,3.0,0.1488377111517768,1.799557146474296,0.0,1.0,0.0,0.0,0.0,0.0,3125.0,78.4,0.4,10.9,0.0,3.8,48718.0,7.7
12766,50076386,2.795939086294416,2.8850716757291157,3.0,0.4651950164225139,7.68279367006065,1.0,0.0,0.0,0.0,0.0,0.0,3576.0,45.5,17.8,26.3,0.0,10.4,23382.0,10.7
12767,50076388,2.820864790665752,2.778830963665087,3.0,0.6831499465532064,6.423295275565589,0.0,1.0,0.0,0.0,0.0,0.0,3423.0,64.2,0.7,19.3,0.0,11.5,32150.0,4.3
12768,50076390,2.74746192893401,2.843806104129264,3.0,0.1620217003391156,5.019545953486059,0.0,0.0,1.0,0.0,0.0,0.0,6647.0,10.2,37.3,43.2,0.0,3.5,21458.0,14.0
12769,50076395,2.8570119156736937,2.849557522123894,3.0,0.0890686134867117,2.030969919753203,0.0,1.0,0.0,0.0,0.0,0.0,967.0,57.5,9.7,9.4,2.7,16.9,71247.0,4.0
12770,50076397,2.8260869565217392,2.834724483081079,2.0,0.065459930036129,0.1944766716373289,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
12771,50076434,2.683585313174946,2.714226260664493,1.0,0.1010036735046886,4.0419104594374105,0.0,0.0,1.0,0.0,0.0,0.0,10211.0,35.1,16.6,18.2,0.0,26.5,33953.0,5.5
12772,50076453,2.7100500577589526,2.779818620135461,3.0,0.2411087104032814,1.1067291684752285,0.0,0.0,1.0,0.0,0.0,0.0,3155.0,65.9,3.5,11.8,0.0,15.5,64817.0,1.8
12773,50076463,2.670737222976029,2.714226260664493,3.0,0.1901086928221745,4.99214317086629,0.0,0.0,0.0,1.0,0.0,0.0,4526.0,2.0,1.3,5.4,0.7,89.8,21779.0,4.7
12774,50076470,2.790192926045016,2.834724483081079,3.0,0.0200501764186534,0.4327276947364692,0.0,0.0,1.0,0.0,0.0,0.0,5045.0,80.8,2.0,6.3,0.0,10.1,104572.0,4.9
12775,50076472,2.7766287487073424,2.834724483081079,3.0,0.9813962524298634,7.853031581538587,0.0,1.0,0.0,0.0,0.0,0.0,3474.0,69.5,1.8,18.1,0.0,10.1,31966.0,8.7
12776,50076475,2.876777251184834,2.386440677966102,3.0,0.7802091862490382,6.5145975660760485,1.0,0.0,0.0,0.0,0.0,0.0,3414.0,4.1,16.4,59.5,0.0,18.5,18173.0,14.0
12777,50076479,2.688581314878893,2.689030362389814,3.0,0.3637358215730772,4.8079054193741735,0.0,1.0,0.0,0.0,0.0,0.0,5097.0,2.9,58.4,31.6,1.2,4.3,19896.0,14.6
12778,50076481,2.8236765318882866,2.804656538969617,3.0,0.0919939992896852,1.9083333099961568,0.0,0.0,1.0,0.0,0.0,0.0,5531.0,68.3,7.6,14.7,0.0,6.3,104544.0,3.2
12779,50076485,2.769230769230769,2.792079207920792,3.0,0.700333239353133,3.747090501842587,0.0,1.0,0.0,0.0,0.0,0.0,5609.0,16.7,7.3,69.8,0.2,4.4,19636.0,12.6
12780,50076495,2.769230769230769,2.6753664640686448,3.0,0.9578741203924596,3.6260401234455584,0.0,1.0,0.0,0.0,0.0,0.0,4963.0,17.7,4.9,60.8,0.0,11.8,20476.0,7.3
12781,50076500,2.790192926045016,2.688087774294671,3.0,0.0363171378029468,0.871730175251032,0.0,0.0,1.0,0.0,0.0,1.0,7640.0,65.1,1.1,7.3,0.0,21.3,88081.0,6.7
12782,50076516,2.863867684478372,2.891644908616188,3.0,0.196658560732209,4.222095697285845,0.0,1.0,0.0,0.0,0.0,0.0,3249.0,15.5,6.3,69.0,0.0,5.9,22788.0,7.8
12783,50076526,2.784405824330672,2.804656538969617,3.0,0.1073159954478252,1.585671501208764,0.0,0.0,1.0,0.0,0.0,0.0,6115.0,78.9,1.5,2.7,1.9,12.9,112005.0,4.3
12784,50076528,2.802474591250552,2.863381160324392,3.0,0.1153224459344056,1.2595735713234402,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
12785,50076534,2.7204502814258915,2.689030362389813,3.0,0.1720828425234554,7.151868246359342,0.0,1.0,0.0,0.0,0.0,0.0,4265.0,75.2,2.1,17.7,0.0,3.8,19985.0,8.9
12786,50076557,2.858974358974359,2.688087774294671,3.0,0.7514586840709998,8.223113876111745,0.0,0.0,0.0,1.0,0.0,0.0,3059.0,45.0,0.0,17.8,0.0,33.0,39682.0,11.0
12787,50076577,2.7959025898724392,2.779818620135461,3.0,0.0306385704630154,0.58860406916386,0.0,0.0,1.0,0.0,0.0,0.0,7456.0,80.3,4.1,7.8,0.0,7.6,106868.0,6.7
12788,50076583,2.694304253785148,2.714226260664493,3.0,0.0430410627175628,3.199662037003188,0.0,0.0,1.0,0.0,0.0,0.0,7608.0,65.6,1.7,18.2,0.0,12.3,71348.0,6.6
12789,50076590,2.802474591250552,2.751020408163265,3.0,0.0791031399259716,1.011302953876046,0.0,0.0,1.0,0.0,0.0,1.0,4288.0,55.4,0.1,7.8,0.0,27.1,68346.0,8.6
12790,50076604,2.7849877236057523,2.689588564805872,3.0,0.0752610831517976,1.607760693637304,0.0,0.0,1.0,0.0,0.0,0.0,5163.0,51.0,2.1,28.2,0.2,15.7,57497.0,12.4
12791,50076611,2.739247311827957,2.891644908616188,3.0,0.457158228772355,4.462568526301126,0.0,1.0,0.0,0.0,0.0,1.0,2649.0,7.1,86.9,3.3,0.0,1.8,25337.0,9.6
12792,50076639,2.670737222976029,2.8850716757291157,3.0,0.1900236431786335,4.9919537907256135,0.0,0.0,0.0,1.0,0.0,0.0,4526.0,2.0,1.3,5.4,0.7,89.8,21779.0,4.7
12793,50076652,2.7878535773710484,2.834724483081079,3.0,1.0865609947477113,2.67198232147088,0.0,1.0,0.0,0.0,0.0,0.0,3818.0,83.9,1.8,10.9,0.0,1.7,42207.0,6.1
12794,50076656,2.824795081967213,2.821428571428572,3.0,0.7482618129886761,3.921766257360615,0.0,1.0,0.0,0.0,0.0,0.0,3855.0,13.6,74.9,3.9,0.8,4.7,28706.0,20.5
12795,50076665,2.7759674134419554,2.854785478547855,3.0,0.0988444842076928,2.8459169311753656,0.0,1.0,0.0,0.0,0.0,0.0,2902.0,37.3,26.3,24.9,0.0,2.7,37722.0,12.6
12796,50076675,2.8260869565217392,2.770758620689655,3.0,0.0004850802669243,0.2013897627653937,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
12797,50076680,2.763013698630137,2.821428571428572,3.0,1.048583076067652,0.9560966156502908,0.0,0.0,0.0,1.0,0.0,0.0,4057.0,53.2,1.3,28.2,0.2,16.4,30341.0,6.8
12798,50076681,2.688116486613433,2.6709251101321585,2.0,0.5971118608110572,1.903166313759056,0.0,0.0,0.0,1.0,0.0,1.0,6423.0,32.9,0.0,40.9,0.0,24.8,30300.0,3.4
12799,50076721,2.70777027027027,2.6814814814814816,2.0,0.1593513537213558,4.039513353017231,1.0,0.0,0.0,0.0,0.0,0.0,7421.0,1.8,29.4,66.3,0.5,0.0,13243.0,14.6
12800,50076736,2.818045112781955,2.828252788104089,3.0,0.0942163421736335,1.437785708172736,0.0,0.0,1.0,0.0,0.0,0.0,5755.0,56.0,5.1,15.0,0.0,20.1,89203.0,7.4
12801,50076739,2.863867684478372,2.8326446280991737,3.0,0.3259405966042268,3.5665279169646893,0.0,1.0,0.0,0.0,0.0,1.0,7398.0,19.2,9.3,63.6,0.0,3.4,22531.0,10.8
12802,50076740,2.831124894276854,2.6834381551362685,3.0,0.091912091743433,1.0947955322879726,0.0,0.0,1.0,0.0,0.0,0.0,4858.0,56.1,4.0,22.8,0.3,15.0,64861.0,7.9
12803,50076759,2.7100500577589526,2.8850716757291157,3.0,0.1861800980967628,1.050965705469373,0.0,0.0,1.0,0.0,0.0,0.0,3238.0,25.2,9.3,37.6,1.4,23.2,45340.0,14.8
12804,50076767,2.831124894276854,2.6709251101321585,3.0,0.0263025839312199,1.0467218017973177,0.0,0.0,1.0,0.0,0.0,0.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
12805,50076774,2.7878535773710484,2.688087774294671,2.0,0.3016370035225544,1.81349066870478,0.0,1.0,0.0,0.0,0.0,0.0,4028.0,78.6,0.0,13.6,0.0,5.3,43393.0,5.3
12806,50076775,2.8570119156736937,2.733296213808463,3.0,0.0136759119656631,1.887824118612058,0.0,1.0,0.0,0.0,0.0,0.0,4162.0,68.9,5.0,7.7,0.0,12.8,86132.0,5.1
12807,50076778,2.801388888888889,2.8961485557083906,3.0,0.3748659498984878,4.154923169363936,0.0,1.0,0.0,0.0,0.0,0.0,4296.0,19.2,70.8,5.6,0.0,1.5,25640.0,20.6
12808,50076779,2.731610337972167,2.689588564805872,2.0,0.196624512263796,5.733382967357749,1.0,0.0,0.0,0.0,0.0,0.0,2733.0,1.2,52.7,45.2,0.0,0.0,9971.0,15.5
12809,50076784,2.604426002766252,2.779818620135461,3.0,0.1569477336770575,5.805619405787281,0.0,0.0,1.0,0.0,0.0,0.0,13496.0,2.6,5.6,89.2,0.0,1.1,14512.0,19.4
12810,50076792,2.845360824742268,2.834724483081079,3.0,0.3072643654657422,0.6082025409925127,0.0,0.0,0.0,1.0,0.0,0.0,2418.0,10.9,29.1,52.9,0.0,3.6,13937.0,24.5
12811,50076795,2.6772626931567327,2.8850716757291157,2.0,0.6724134181182914,5.524274752819287,0.0,1.0,0.0,0.0,0.0,0.0,1255.0,6.7,0.0,6.2,0.0,86.8,13985.0,10.0
12812,50076799,2.7971556886227544,2.8850716757291157,3.0,0.107312065499045,0.7817171938181574,0.0,0.0,1.0,0.0,0.0,0.0,984.0,67.9,0.3,2.5,0.0,25.2,118156.0,3.3
12813,50076806,2.74746192893401,2.8326446280991737,3.0,0.2389305309850861,4.8000569894768566,0.0,0.0,1.0,0.0,0.0,0.0,5319.0,18.4,43.4,30.6,0.0,4.3,33640.0,9.9
12814,50076821,2.694304253785148,2.834724483081079,3.0,0.0759564885434162,3.229457077930632,0.0,0.0,1.0,0.0,0.0,0.0,7608.0,65.6,1.7,18.2,0.0,12.3,71348.0,6.6
12815,50076831,2.769230769230769,2.689588564805872,3.0,1.0333246910903853,4.103653175434379,0.0,1.0,0.0,0.0,0.0,0.0,4601.0,8.7,7.0,73.0,0.0,11.2,15505.0,13.8
12816,50076844,2.7377777777777776,2.6260712674785744,1.0,1.037372602184262,6.384124014169363,0.0,1.0,0.0,0.0,0.0,0.0,3302.0,9.7,72.7,11.9,0.0,2.2,22990.0,11.7
12817,50076854,2.6762886597938143,2.6753664640686448,1.0,0.3103424807100841,7.349107111422852,0.0,0.0,1.0,0.0,0.0,1.0,8164.0,27.2,1.6,63.2,0.0,4.5,32266.0,13.1
12818,50076862,2.7377777777777776,2.4066666666666667,1.0,0.7522208662072376,6.058081889615312,0.0,1.0,0.0,0.0,0.0,1.0,5288.0,1.8,89.3,5.8,0.0,2.2,21983.0,9.1
12819,50076863,2.694304253785148,2.863381160324392,3.0,0.0162279915900389,3.390159597219578,0.0,0.0,1.0,0.0,0.0,0.0,939.0,45.8,6.5,19.0,0.0,27.5,57343.0,8.1
12820,50076870,2.694304253785148,2.689030362389813,3.0,0.0436345696812765,2.650810617197771,0.0,0.0,1.0,0.0,0.0,0.0,8232.0,70.1,3.0,16.5,0.4,8.7,81041.0,3.9
12821,50076881,2.8180451127819546,2.6834381551362685,2.0,0.0387911650881527,1.1143313402551365,0.0,0.0,1.0,0.0,0.0,0.0,8192.0,61.2,4.3,19.3,0.0,12.6,54804.0,7.1
12822,50076883,2.7125435540069684,2.714226260664493,1.0,0.1818457919742252,6.462765560048621,0.0,1.0,0.0,0.0,0.0,0.0,6750.0,2.4,84.8,12.4,0.0,0.4,14994.0,17.4
12823,50076936,2.881025641025641,2.779818620135461,3.0,0.0546391497872886,1.581091196551208,0.0,0.0,1.0,0.0,0.0,0.0,9521.0,81.9,1.4,7.0,0.0,6.7,95542.0,3.7
12824,50076942,2.794117647058824,2.8961485557083906,3.0,1.8582547342103188,8.574651931720323,0.0,1.0,0.0,0.0,0.0,0.0,2763.0,19.5,55.1,16.2,0.0,4.1,29439.0,13.2
12825,50076945,2.816885964912281,2.6709251101321585,3.0,0.0244267462312023,2.265336878672772,0.0,0.0,1.0,0.0,0.0,1.0,7864.0,80.9,2.7,6.3,0.0,8.0,90625.0,3.3
12826,50076959,2.831124894276854,2.8850716757291157,3.0,0.079391212040472,1.1198219646339491,0.0,0.0,1.0,0.0,0.0,0.0,4858.0,56.1,4.0,22.8,0.3,15.0,64861.0,7.9
12827,50076967,2.683585313174946,2.714226260664493,3.0,0.0858897737724646,4.110701552219552,0.0,0.0,1.0,0.0,0.0,0.0,6087.0,10.7,57.4,28.0,0.0,2.4,20121.0,4.1
12828,50076972,2.6817733990147783,2.77768479776848,2.0,0.115492451261332,7.628009375688967,0.0,0.0,0.0,1.0,0.0,0.0,5817.0,0.6,16.5,29.9,0.8,46.2,14468.0,7.9
12829,50076978,2.7125435540069684,2.733296213808463,3.0,0.1821423682013937,6.46167916660508,0.0,1.0,0.0,0.0,0.0,0.0,6750.0,2.4,84.8,12.4,0.0,0.4,14994.0,17.4
12830,50076997,2.6762886597938143,2.6094334913900674,3.0,0.1493373203126814,6.642266612453075,0.0,0.0,1.0,0.0,0.0,1.0,7558.0,10.0,10.2,78.2,0.2,1.2,15978.0,10.0
12831,50077000,2.831124894276854,2.863381160324392,3.0,0.0437046962615135,0.7781691996810072,0.0,0.0,1.0,0.0,0.0,0.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
12832,50077010,2.778688524590164,2.714226260664493,3.0,0.5541602675030536,6.032416373589707,1.0,0.0,0.0,0.0,0.0,1.0,4137.0,10.4,19.1,64.1,0.0,3.5,15578.0,19.0
12833,50077025,2.58,2.8199898011218765,3.0,3.34114519500687,10.903749337927808,0.0,0.0,0.0,1.0,0.0,1.0,7641.0,49.6,11.1,12.6,0.0,23.4,43710.0,7.7
12834,50077051,2.7100500577589526,2.779818620135461,3.0,0.0421529526653606,1.3503218735318454,0.0,0.0,1.0,0.0,0.0,0.0,4216.0,50.0,1.8,17.9,0.0,22.9,60670.0,9.3
12835,50077053,2.805080352514256,2.804656538969617,3.0,0.650422541651898,3.053457743430241,0.0,1.0,0.0,0.0,0.0,1.0,2776.0,71.6,1.1,9.8,0.0,13.4,61600.0,5.3
12836,50077057,2.802474591250552,2.714226260664493,3.0,0.1143833119455012,1.2710163472310814,0.0,0.0,1.0,0.0,0.0,0.0,6264.0,77.4,3.7,5.5,0.0,9.5,68694.0,3.4
12837,50077061,2.77466433158202,2.733296213808463,3.0,0.1055952250831453,1.7905521576671826,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,73.8,6.7,8.5,0.0,9.1,55645.0,4.1
12838,50077077,2.8180542563143125,2.834724483081079,3.0,0.0455338597037316,1.093284596333841,0.0,0.0,1.0,0.0,0.0,0.0,4680.0,47.4,9.4,18.6,0.3,23.3,74370.0,4.2
12839,50077080,2.802474591250552,2.8850716757291157,3.0,0.0473033224522054,1.3592130253220016,0.0,0.0,1.0,0.0,0.0,0.0,6115.0,78.9,1.5,2.7,1.9,12.9,112005.0,4.3
12840,50077087,2.6872461413484974,2.77768479776848,3.0,0.0489780557686989,2.2898491326013146,0.0,0.0,1.0,0.0,0.0,0.0,7824.0,7.9,25.2,46.9,0.0,16.1,20680.0,12.8
12841,50077090,2.574568288854003,2.6709251101321585,3.0,0.2532383888347419,4.987939189029811,0.0,0.0,0.0,1.0,0.0,0.0,4526.0,2.0,1.3,5.4,0.7,89.8,21779.0,4.7
12842,50077098,2.735474006116208,2.714226260664493,3.0,0.7620496249438448,6.747740257221719,0.0,1.0,0.0,0.0,0.0,0.0,2464.0,2.2,91.3,5.3,0.0,1.2,29689.0,9.0
12843,50077104,2.688116486613433,2.6753664640686448,3.0,0.4411102308342076,2.1195356810188453,0.0,0.0,0.0,1.0,0.0,0.0,5120.0,36.7,2.3,44.5,0.0,12.6,40282.0,10.7
12844,50077108,2.8236765318882866,2.6094334913900674,3.0,0.0289804086662884,1.8316671737735808,0.0,0.0,1.0,0.0,0.0,0.0,8957.0,77.0,1.5,9.2,0.0,8.9,108123.0,4.8
12845,50077131,2.769230769230769,2.770758620689655,3.0,0.9578741203924596,3.6260401234455584,0.0,1.0,0.0,0.0,0.0,0.0,4963.0,17.7,4.9,60.8,0.0,11.8,20476.0,7.3
12846,50077146,2.688116486613433,2.552833078101072,3.0,1.0020277224029532,2.300107966512541,0.0,0.0,0.0,1.0,0.0,0.0,3555.0,1.9,0.0,72.1,0.8,21.0,19555.0,3.1
12847,50077154,2.863867684478372,2.834724483081079,3.0,0.4663738356388039,3.955841457071189,0.0,1.0,0.0,0.0,0.0,0.0,2906.0,27.2,2.7,67.2,0.0,1.9,22240.0,13.3
12848,50077156,2.791741472172352,2.8199898011218765,3.0,0.0275651735123514,1.6642991366207844,0.0,0.0,1.0,0.0,0.0,0.0,7671.0,84.9,1.4,5.1,0.0,7.4,141682.0,5.5
12849,50077163,2.7525179856115107,2.770758620689655,3.0,0.1769214362150064,3.3605002154374457,0.0,1.0,0.0,0.0,0.0,1.0,3223.0,58.2,21.5,5.8,0.0,9.9,49575.0,8.9
12850,50077169,2.7959025898724392,2.834724483081079,3.0,0.0040730735313784,0.6438754861298109,0.0,0.0,1.0,0.0,0.0,0.0,2345.0,84.8,0.5,3.9,0.0,10.1,140227.0,5.7
12851,50077172,2.831124894276854,2.834724483081079,3.0,0.0173165676748542,1.093792734199172,0.0,0.0,1.0,0.0,0.0,0.0,6698.0,76.0,1.0,4.8,0.3,16.8,116745.0,4.5
12852,50077173,2.574568288854003,2.714226260664493,3.0,0.0377848906277049,5.400728126609177,0.0,0.0,0.0,1.0,0.0,1.0,5267.0,10.0,1.1,12.2,4.0,70.2,21904.0,5.1
12853,50077201,2.728395061728395,2.778830963665087,3.0,0.2742626241736202,5.230041250417009,1.0,0.0,0.0,0.0,0.0,1.0,4661.0,1.1,24.2,69.1,3.8,1.9,12459.0,15.7
12854,50077202,2.6666666666666665,2.6260712674785744,3.0,0.7722634297740357,5.504261257398578,0.0,1.0,0.0,0.0,0.0,0.0,4409.0,3.9,76.8,14.9,0.0,2.3,20488.0,8.0
12855,50077203,2.663019693654267,2.77768479776848,3.0,0.0329009216376034,3.2856399762132265,0.0,0.0,1.0,0.0,0.0,1.0,2949.0,11.8,62.9,19.0,0.0,3.6,27499.0,8.2
12856,50077207,2.8236765318882866,2.7798186201354604,3.0,0.0395840075495514,1.6894075112739966,0.0,0.0,1.0,0.0,0.0,0.0,4581.0,71.4,1.7,9.5,2.4,12.6,117917.0,1.2
12857,50077219,2.7971556886227544,2.714226260664493,3.0,0.1720061257366442,0.7132388154331925,0.0,0.0,1.0,0.0,0.0,0.0,7897.0,34.8,1.0,5.9,0.4,55.1,53593.0,5.8
12858,50077226,2.688116486613433,2.733296213808463,3.0,0.5982368144140059,2.005885116059792,0.0,0.0,0.0,1.0,0.0,0.0,5120.0,36.7,2.3,44.5,0.0,12.6,40282.0,10.7
12859,50077236,2.825072886297376,2.834724483081079,3.0,0.0302455578673801,0.4241926370185694,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
12860,50077250,2.578703703703704,2.6753664640686448,3.0,0.2517204114104804,6.3482150713893,1.0,0.0,0.0,0.0,0.0,1.0,2123.0,3.7,31.8,64.1,0.0,0.2,16001.0,7.9
12861,50077270,2.670737222976029,2.714226260664493,2.0,0.1490057458610126,4.943680239115156,0.0,0.0,0.0,1.0,0.0,1.0,2350.0,1.4,1.2,12.1,0.0,84.1,18187.0,0.9
12862,50077271,2.655608214849921,2.6895885648058715,1.0,1.0470015130778267,6.194504964992288,0.0,1.0,0.0,0.0,0.0,0.0,3786.0,22.8,1.3,20.0,0.0,55.4,18185.0,5.5
12863,50077272,2.7100500577589526,2.732484076433121,3.0,0.1624029385403774,1.25478077846726,0.0,0.0,1.0,0.0,0.0,0.0,8326.0,30.7,3.5,9.8,0.1,54.5,34216.0,4.2
12864,50077286,2.574568288854003,2.834724483081079,3.0,0.2014044737301866,5.046721636661216,0.0,0.0,0.0,1.0,0.0,0.0,4526.0,2.0,1.3,5.4,0.7,89.8,21779.0,4.7
12865,50077293,2.7596273291925466,2.8850716757291157,3.0,0.7569952036107717,2.7670661490779365,0.0,0.0,0.0,1.0,0.0,0.0,4980.0,11.4,0.0,18.7,0.0,68.5,23257.0,7.5
12866,50077330,2.88517745302714,2.714226260664493,3.0,0.5825718459372222,7.2053116902680685,1.0,0.0,0.0,0.0,0.0,1.0,885.0,63.3,8.7,28.0,0.0,0.0,35090.0,14.6
12867,50077334,2.854922279792746,2.6017025089605736,3.0,0.0268844596081044,0.3503270068387066,0.0,0.0,1.0,0.0,0.0,0.0,6735.0,75.4,1.5,3.4,0.0,15.2,193017.0,1.6
