,BIN,BOROUGH,ZIP,STREET_NAME,BLOCK,LOT,CONFIRMATION_NUM,REPORTING_YEAR,MEET_STANDARDS,LATITUDE,LONGITUDE,CENSUS_TRACT,BBL
35875,3124635,BROOKLYN,11218,BEVERLEY ROAD,5336,82,WTI3759351622,2016,Y,40.642974,-73.977169,488.0,3053360082.0
35876,1057090,MANHATTAN,10025,WEST END AVENUE,1888,67,WTI4519154927,2017,Y,40.797369,-73.97168,187.0,1018880067.0
35883,1015002,MANHATTAN,10001,West 25th Street,801,11,WTI3182458398,2020,Y,40.744802,-73.993302,91.0,1008010011.0
35884,1071461,MANHATTAN,10022,EAST   54 STREET,1309,7502,WTI0201241376,2018,Y,40.759151,-73.97087,100.0,1013097502.0
35900,1022661,MANHATTAN,10036,BROADWAY,999,3,WTI0291763207,2018,Y,40.75886,-73.984843,125.0,1009990003.0
35902,1030261,MANHATTAN,10024,WEST   79 STREET,1150,41,WTI6347955939,2019,Y,40.782329,-73.976403,165.0,1011500041.0
35905,1015397,MANHATTAN,10011,WEST   17 STREET,818,59,WTI5963366861,2020,Y,40.738231,-73.992996,54.0,1008180059.0
35908,1077828,MANHATTAN,10003,BROADWAY,564,36,WTI0454569054,2017,Y,40.73348,-73.991044,61.0,1005640036.0
35909,1015238,MANHATTAN,10018,WEST   36 STREET,812,16,WTI5135977271,2017,Y,40.751721,-73.988342,109.0,1008120016.0
35913,1043178,MANHATTAN,10075,EAST   77 STREET,1411,40,WTI4132174349,2018,Y,40.773217,-73.958874,128.0,1014110040.0
35915,1018513,MANHATTAN,10016,EAST   34 STREET,889,68,WTI4482564376,2016,Y,40.746661,-73.98036,72.0,1008890068.0
35916,1015000020,MANHATTAN,10128,East 88th Street,1500,20,WTI3000697206,2019,Y,40.78198,-73.95741,15002.0,1015000020.0
35917,1036217,MANHATTAN,10017,EAST   48 STREET,1302,33,WTI2684518379,2019,Y,40.754943,-73.972586,92.0,1013020033.0
35918,4534605,QUEENS,11109,CENTER BOULEVARD,21,70,WTI3882047784,2017,Y,40.745615,-73.957162,1.0,4000210070.0
35919,1049261,MANHATTAN,10075,EAST   79 STREET,1542,7501,WTI0902951173,2020,Y,40.773193,-73.954693,138.0,1015427501.0
35921,1031162,MANHATTAN,10024,COLUMBUS AVENUE,1196,3,WTI4937884025,2017,Y,40.784104,-73.9739,169.0,1011960003.0
35926,1015141,MANHATTAN,10001,WEST   29 STREET,805,17,WTI8809671386,2018,Y,40.747206,-73.991342,95.0,1008050017.0
35928,1036145,MANHATTAN,10017,LEXINGTON AVENUE,1295,17,WTI7089343794,2016,Y,40.750429,-73.9768,80.0,1012950017.0
35929,1017014,MANHATTAN,10016,MADISON AVENUE,862,7504,WTI9213441985,2016,Y,40.746769,-73.983698,74.0,1008627504.0
35932,1081419,MANHATTAN,10065,Park Ave,1403,1,WTI2431650610,2020,Y,40.768973,-73.965367,120.0,1014030001.0
35942,1034254,MANHATTAN,10036,West 46th Street,1261,42,WTI4371133536,2020,Y,40.756227,-73.979516,96.0,1012610042.0
35943,1000875,MANHATTAN,10005,WALL STREET,38,1,WTI9788225356,2020,Y,40.70497,-74.007084,7.0,1000380001.0
35949,1083119,MANHATTAN,10016,EAST   33 STREET,936,7501,WTI8352789910,2016,Y,40.744001,-73.976156,70.0,1009367501.0
35950,1035058,MANHATTAN,10019,WEST   57 STREET,1272,66,WTI9745703284,2016,Y,40.763639,-73.97559,11201.0,1012720066.0
35957,4206486,QUEENS,11415,83 AVENUE,9631,241,WTI8797746812,2020,Y,40.711518,-73.82664,216.0,4096310241.0
35960,1091590,MANHATTAN,10001,HUDSON YARDS,702,7503,WTI5318542035,2020,Y,40.754873,-74.002635,99.0,1007027503.0
35965,1001648,MANHATTAN,10007,BROADWAY,150,31,WTI1884039628,2020,Y,40.715046,-74.005591,33.0,1001500031.0
35966,1000029,MANHATTAN,10004,BROADWAY,11,1,WTI5328251933,2019,Y,40.704119,-74.013186,9.0,1000110001.0
35967,1063278,MANHATTAN,10032,RIVERSIDE DRIVE WEST,2134,206,WTI2917121325,2019,Y,40.835523,-73.948764,241.0,1021340206.0
35968,1040536,MANHATTAN,10022,EAST   57 STREET,1369,2,WTI3398820596,2016,Y,40.758108,-73.96242,10601.0,1013690002.0
35973,1033956,MANHATTAN,10024,RIVERSIDE DRIVE,1249,1,WTI8530191057,2019,Y,40.790706,-73.979784,175.0,1012490001.0
35976,1042497,MANHATTAN,10021,EAST   69 STREET,1404,33,WTI8898474936,2016,Y,40.768129,-73.962743,120.0,1014040033.0
35978,1008838,MANHATTAN,10003,WAVERLY PLACE,548,40,WTI5662897252,2019,Y,40.730041,-73.994173,59.0,1005480040.0
35983,1009140,MANHATTAN,10003,EAST   11 STREET,563,45,WTI2328893134,2017,Y,40.73289,-73.992311,61.0,1005630045.0
35984,1087635,MANHATTAN,10019,WEST   56 STREET,1084,25,WTI9623408216,2020,Y,40.768483,-73.989177,135.0,1010840025.0
35988,1087284,MANHATTAN,10065,EAST   68 STREET,1462,5,WTI7570141607,2020,Y,40.764792,-73.956828,116.0,1014620005.0
35989,1012691,MANHATTAN,10011,WEST   23 STREET,720,7501,WTI7882539079,2017,Y,40.746836,-74.002162,93.0,1007207501.0
35995,1014255,MANHATTAN,10001,WEST   28 STREET,778,20,WTI9969459188,2016,Y,40.747665,-73.994348,95.0,1007780020.0
36000,3245726,BROOKLYN,11235,BRIGHTWATER AVENUE,8721,375,WTI0182930281,2020,Y,40.575682,-73.955388,61002.0,3087210375.0
36004,4009619,QUEENS,11106,34th St,642,18,WTI2022892081,2021,N,40.758027,-73.925263,57.0,4006420018.0
36008,2097466,BRONX,10475,BARTOW AVENUE,5141,100,WTI4549961683,2018,Y,40.869472,-73.828582,46201.0,2051410100.0
36009,1013780033,MANHATTAN,10065,Park Ave,1378,33,WTI2019695330,2019,Y,40.765636,-73.967824,122.0,1013780033.0
36010,1090661,MANHATTAN,10014,Charlton Street,597,7503,WTI1353544766,2020,Y,40.727422,-74.008392,37.0,1005970039.0
36012,1015512,MANHATTAN,10010,WEST   21 STREET,822,70,WTI2443195436,2019,Y,40.740976,-73.992223,54.0,1008220070.0
36015,1035405,MANHATTAN,10017,PARK AVENUE,1282,34,WTI1207674594,2017,Y,40.755018,-73.975568,94.0,1012820034.0
36025,1018071,MANHATTAN,10010,LEXINGTON AVENUE,880,19,WTI0192062163,2018,Y,40.74044,-73.984302,68.0,1008800019.0
36026,1083157,MANHATTAN,10013,NORTH MOORE STREET,142,25,WTI1018892402,2020,Y,40.720145,-74.010552,39.0,1001420025.0
36028,1080644,MANHATTAN,10011,AVENUE OF THE AMERICAS,820,1,WTI1013575278,2016,Y,40.740081,-73.994843,54.0,1008207505.0
36031,1010398,MANHATTAN,10014,MORTON STREET,602,36,WTI5935660428,2016,Y,40.731114,-74.008577,69.0,1006020036.0
36040,4051250,QUEENS,11375,66 ROAD,2131,16,WTI7908456514,2020,Y,40.729265,-73.852016,71304.0,4021310016.0
36044,1027189,MANHATTAN,10023,BROADWAY,1113,18,WTI7961890482,2016,Y,40.769158,-73.982429,145.0,1011130018.0
36045,1032653,MANHATTAN,10024,WEST   80 STREET,1228,13,WTI7140556397,2018,Y,40.784256,-73.978814,167.0,1012280013.0
36050,3327971,BROOKLYN,11206,BOERUM STREET,3077,1,WTI5726436265,2020,Y,40.705512,-73.947161,491.0,3030770001.0
36054,1000000,MANHATTAN,10014,WEST   13 STREET,627,43,WTI3879612811,2017,Y,40.739403,-74.005164,77.0,1006270043.0
36055,1001025,MANHATTAN,10005,WALL STREET,46,9,WTI1535493344,2016,Y,40.707347,-74.010997,7.0,1000460009.0
36061,1050007,MANHATTAN,10028,EAST   86 STREET,1548,36,WTI4389804381,2016,Y,40.777462,-73.950783,14601.0,1015480036.0
36064,1010382,MANHATTAN,10014,HUDSON STREET,600,7501,WTI1604184717,2017,Y,40.729135,-74.007043,69.0,1006007501.0
36067,1033653,MANHATTAN,10025,WEST   94 STREET,1241,52,WTI4484112540,2020,Y,40.793546,-73.973221,179.0,1012410052.0
36068,1035753,MANHATTAN,10022,EAST   55 STREET,1290,44,WTI2484078006,2020,Y,40.760628,-73.972465,102.0,1012900044.0
36070,4047330,QUEENS,11368,HORACE HARDING EXPRESSWAY,1918,90,WTI4014044358,2019,Y,40.735678,-73.859843,455.0,4019180090.0
36080,1079921,MANHATTAN,10033,WADSWORTH AVENUE,2162,9001,WTI6363454691,2016,Y,40.848209,-73.936139,263.0,1021620001.0
36082,4047315,QUEENS,11368,57 AVENUE,1918,52,WTI3340265650,2016,Y,40.736982,-73.864614,455.0,4019180052.0
36083,1014653,MANHATTAN,10011,WEST   17 STREET,793,22,WTI2793050834,2018,Y,40.739675,-73.996384,81.0,1007930022.0
36088,1057167,MANHATTAN,10025,RIVERSIDE DRIVE,1889,72,WTI8843493604,2016,Y,40.799537,-73.971752,187.0,1018890072.0
36094,1012859,MANHATTAN,10001,WEST   34 STREET,732,25,WTI5129206133,2019,Y,40.75372,-73.997076,111.0,1007320025.0
36099,1001139,MANHATTAN,10038,FRONT STREET,72,13,WTI2005366039,2018,Y,40.706084,-74.005049,1502.0,1000720013.0
36104,1057326,MANHATTAN,10025,WEST  111 STREET,1894,43,WTI0248904836,2018,Y,40.805102,-73.966851,199.0,1018940043.0
36105,1057167,MANHATTAN,10025,RIVERSIDE DRIVE,1889,72,WTI1083640503,2017,Y,40.799537,-73.971752,187.0,1018890072.0
36109,1040012,MANHATTAN,10022,EAST   58 STREET,1350,40,WTI7747949090,2020,Y,40.759497,-73.963672,108.0,1013500040.0
36110,2001080,BRONX,10451,GERARD AVENUE,2349,90,WTI6830265561,2018,Y,40.816613,-73.930165,63.0,2023490090.0
36111,1008690054,MANHATTAN,10016,Madison Avenue,869,54,WTI3300872111,2019,Y,40.751261,-73.979868,82.0,1008690054.0
36116,1046915,MANHATTAN,10128,EAST   87 STREET,1499,14,WTI7979645091,2019,Y,40.781841,-73.95902,15002.0,1014990014.0
36118,1064332,MANHATTAN,10033,RIVERSIDE DRIVE,2179,5,WTI2182742868,2018,Y,40.852295,-73.941359,275.0,1021790005.0
36121,1048136,MANHATTAN,10128,PARK AVENUE,1518,69,WTI2474860838,2020,Y,40.782473,-73.955513,14802.0,1015180069.0
36128,1030906,MANHATTAN,10024,WEST   78 STREET,1170,23,WTI5231852064,2018,Y,40.782741,-73.97945,167.0,1011700023.0
36129,1077502,MANHATTAN,10009,East 14th Street,396,10,WTI3163503370,2020,Y,40.729133,-73.977338,28.0,1003960010.0
36133,1072689,MANHATTAN,10075,EAST   79 STREET,1473,7501,WTI9139916952,2017,Y,40.772166,-73.952289,132.0,1014737501.0
36134,1064728,MANHATTAN,10034,NAGLE AVENUE,2218,25,WTI4529963538,2017,Y,40.863476,-73.921078,291.0,1022180025.0
36136,1016897,MANHATTAN,10016,5th Avenue,858,3,WTI9446838659,2020,Y,40.744914,-73.987116,74.0,1008580003.0
36140,4213185,QUEENS,11432,HILLSIDE AVENUE,9950,57,WTI3733670436,2017,Y,40.7139,-73.778683,472.0,4099500057.0
36141,1046972,MANHATTAN,10128,EAST   89 STREET,1501,7501,WTI0567944396,2020,Y,40.782869,-73.957095,15002.0,1015017501.0
36142,3196576,BROOKLYN,11224,WEST    5 STREET,7273,25,WTI7026090017,2017,Y,40.577628,-73.97253,354.0,3072730050.0
36143,4050128,QUEENS,11374,QUEENS BOULEVARD,2075,7501,WTI5245403217,2020,Y,40.732399,-73.867651,71702.0,4020757501.0
36145,1088437,MANHATTAN,10036,WEST   42 STREET,1051,7502,WTI9173227639,2020,Y,40.759212,-73.99451,115.0,1010517502.0
36146,1034200,MANHATTAN,10036,5 AVENUE,1258,40,WTI0807917113,2020,Y,40.753973,-73.980538,96.0,1012580040.0
36147,1023383,MANHATTAN,10019,WEST   55 STREET,1007,49,WTI8966316870,2016,Y,40.76358,-73.979474,137.0,1010070049.0
36150,1037568,MANHATTAN,10017,3 AVENUE,1318,1,WTI3482046894,2020,Y,40.752374,-73.973266,90.0,1013180001.0
36151,1034022,MANHATTAN,10024,WEST   89 STREET,1250,40,WTI9995981345,2017,Y,40.790975,-73.976851,175.0,1012500040.0
36155,1030906,MANHATTAN,10024,WEST   78 STREET,1170,23,WTI5807741606,2017,Y,40.782741,-73.97945,167.0,1011700023.0
36164,1082634,MANHATTAN,10004,WEST STREET,15,7501,WTI8097909278,2016,Y,40.705949,-74.016288,13.0,1000157501.0
36166,1045277,MANHATTAN,10065,YORK AVENUE,1455,21,WTI6402602598,2019,Y,40.759383,-73.959207,10602.0,1014550021.0
36169,1017194,MANHATTAN,10016,MADISON AVENUE,867,15,WTI4761650138,2019,Y,40.749887,-73.981832,82.0,1008670015.0
36176,3001944,BROOKLYN,11201,MONTAGUE STREET,241,12,WTI1255369126,2019,Y,40.695525,-73.996924,301.0,3002410012.0
36177,1035401,MANHATTAN,10017,5 AVE,1281,69,WTI3552310897,2014,Y,40.755801,-73.97874,94.0,1012810069.0
36180,1032173,MANHATTAN,10024,WEST   86 STREET,1216,54,WTI8471289472,2019,Y,40.78728,-73.974075,169.0,1012160054.0
36184,1022666,MANHATTAN,10036,WEST   46 STREET,999,17,WTI8187323965,2018,Y,40.757811,-73.98323,125.0,1009990017.0
36185,1012012,MANHATTAN,10014,PERRY STREET,637,7501,WTI8284652000,2019,Y,40.734764,-74.008848,75.0,1006377501.0
36191,3335094,BROOKLYN,11238,VANDERBILT AVENUE,2009,1,WTI1579373120,2017,Y,40.683049,-73.967824,199.0,3020090001.0
36192,1036460,MANHATTAN,10154,Park Ave,1306,1,WTI5124532554,2020,Y,40.758171,-73.973246,100.0,1013060001.0
36193,1017094,MANHATTAN,10016,EAST   34 STREET,863,75,WTI0929080190,2020,Y,40.748224,-73.984077,74.0,1008630075.0
36197,1014030001,MANHATTAN,10065,Lexington Ave,1403,1,WTI6509688530,2019,Y,40.768069,-73.963935,120.0,1014030001.0
36206,1010232,MANHATTAN,10014,SHERIDAN SQUARE,592,40,WTI3884648239,2019,Y,40.733022,-74.001916,71.0,1005920040.0
36207,1040906,MANHATTAN,10065,EAST   63 STREET,1377,47,WTI1696699617,2017,Y,40.765976,-73.969336,11401.0,1013770047.0
36208,1081406,MANHATTAN,10019,WEST   52 STREET,1268,1,WTI9942040796,2020,Y,40.760648,-73.978309,104.0,1012680001.0
36215,1033951,MANHATTAN,10024,WEST   87 STREET,1248,49,WTI5417365414,2016,Y,40.789968,-73.97835,175.0,1012480049.0
36228,3424517,BROOKLYN,11201,FLEET PLACE,2061,7501,WTI5289777234,2020,Y,40.693059,-73.981771,31.0,3020617501.0
36229,4045260,QUEENS,11373,BROADWAY,1837,104,WTI8225968671,2020,Y,40.738215,-73.877274,473.0,4018370104.0
36235,1015843,MANHATTAN,10001,WEST   32 STREET,834,16,WTI6194372934,2018,Y,40.747686,-73.98673,76.0,1008340016.0
36241,3024373,BROOKLYN,11238,FLATBUSH AVENUE,1058,30,WTI7334454716,2016,Y,40.676295,-73.971826,159.0,3010580030.0
36243,1041908,MANHATTAN,10022,PARK AVENUE,1394,7501,WTI6219740469,2020,Y,40.763394,-73.969439,11402.0,1013947501.0
36249,1008260011,MANHATTAN,10010,West 24th Street,826,11,WTI2505097337,2018,Y,40.742946,-73.990834,58.0,1008260011.0
36251,1036195,MANHATTAN,10017,3 AVENUE,1300,33,WTI6401152003,2020,Y,40.753104,-73.972757,92.0,1013000033.0
36253,1085215,MANHATTAN,10075,EAST   80 STREET,1526,7502,WTI7790462201,2020,Y,40.774739,-73.95623,138.0,1015267502.0
36254,1031384,MANHATTAN,10024,WEST   86 STREET,1199,55,WTI0539019956,2020,Y,40.785959,-73.970945,169.0,1011990055.0
36257,1001572,MANHATTAN,10013,HUDSON STREET,144,40,WTI5339727540,2016,Y,40.717876,-74.008939,33.0,1001440040.0
36258,1016131,MANHATTAN,10003,PARK AVENUE SOUTH,846,33,WTI1475761888,2019,Y,40.736787,-73.989305,52.0,1008460033.0
36265,3001548,BROOKLYN,11201,CADMAN PLAZA WEST,212,1,WTI6095161916,2020,Y,40.699994,-73.99098,1.0,3002120001.0
36277,3324616,BROOKLYN,11213,St Marks Ave,1352,80,WTI4073484112,2020,Y,40.67458,-73.938469,343.0,3013520080.0
36278,4020648,QUEENS,11102,27 AVENUE,909,1,WTI2082691823,2016,Y,40.774582,-73.932957,87.0,4009090001.0
36280,1044904,MANHATTAN,10021,EAST   73 STREET,1448,17,WTI2484462170,2019,Y,40.769027,-73.956761,126.0,1014480017.0
36283,1080501,MANHATTAN,10029,5th Avenue,1618,1,WTI2700056947,2020,Y,40.798815,-73.947799,184.0,1016180001.0
36285,1051695,MANHATTAN,10128,PARK AVENUE,1624,1,WTI2244916824,2020,Y,40.786647,-73.952149,15802.0,1016240001.0
36286,1030262,MANHATTAN,10024,WEST   79 STREET,1150,48,WTI7645323447,2018,Y,40.782466,-73.976728,165.0,1011500048.0
36288,1051129,MANHATTAN,10028,YORK AVENUE,1578,1,WTI5794639473,2016,Y,40.772996,-73.949252,136.0,1015780001.0
36290,1080762,MANHATTAN,10010,BROADWAY,849,10,WTI9028875607,2018,Y,40.739403,-73.989716,52.0,1008490010.0
36295,3014856,BROOKLYN,11220,55 STREET,828,1,WTI4061572086,2016,Y,40.646941,-74.02093,22.0,3008280001.0
36300,1081154,MANHATTAN,10022,EAST   54 STREET,1290,6,WTI8360035678,2017,Y,40.760911,-73.975046,102.0,1012900006.0
36303,1041015,MANHATTAN,10065,5 AVENUE,1378,1,WTI4638737380,2018,Y,40.766946,-73.971044,122.0,1013780001.0
36308,1030848,MANHATTAN,10023,WEST END AVENUE,1167,61,WTI1077185474,2019,Y,40.782247,-73.982689,163.0,1011670061.0
36312,1019519,MANHATTAN,10003,EAST   15 STREET,896,32,WTI2927562938,2016,Y,40.733421,-73.985379,48.0,1008960032.0
36315,1080799,MANHATTAN,10003,PARK AVENUE SOUTH,873,1,WTI5732739444,2020,Y,40.736644,-73.988944,50.0,1008730001.0
36321,1008820,MANHATTAN,10003,WASHINGTON PLACE,547,1,WTI1228227762,2020,Y,40.730019,-73.995771,59.0,1005470001.0
36333,1041901,MANHATTAN,10022,EAST   59 STREET,1394,5,WTI0699986779,2019,Y,40.762661,-73.969179,11402.0,1013940005.0
36335,1001136,MANHATTAN,10038,FRONT STREET,71,1,WTI6333625786,2020,Y,40.705972,-74.005259,1502.0,1000710001.0
36339,2091866,BRONX,10463,KNOLLS CRESCENT,5723,84,WTI3583677305,2016,Y,40.879004,-73.918275,29302.0,2057230084.0
36342,1032189,MANHATTAN,10024,WEST   86 STREET,1217,6,WTI1930391068,2020,Y,40.787323,-73.974133,173.0,1012170006.0
36344,1017114,MANHATTAN,10016,EAST   35 STREET,864,7501,WTI1556408727,2018,Y,40.748328,-73.982247,74.0,1008647501.0
36346,1023389,MANHATTAN,10019,WEST   55 STREET,1008,8,WTI2942645324,2020,Y,40.763887,-73.980164,137.0,1010080008.0
36353,1012950020,MANHATTAN,10017,Lexington Avenue,1295,20,WTI1385609882,2018,Y,40.750583,-73.976663,80.0,1012950020.0
36355,1038464,MANHATTAN,10022,3 AVENUE,1325,1,WTI6591328023,2018,Y,40.756688,-73.970128,98.0,1013250001.0
36356,1048773,MANHATTAN,10028,EAST   86 STREET,1531,29,WTI2145118084,2019,Y,40.778402,-73.953014,14601.0,1015310029.0
36359,1015728,MANHATTAN,10001,West 28th Street,830,30,WTI4909476237,2020,Y,40.74515,-73.988383,76.0,1008300030.0
36365,1056631,MANHATTAN,10025,DUKE ELLINGTON BOULEVARD,1878,12,WTI1124180125,2018,Y,40.801119,-73.967298,195.0,1018780012.0
36369,1026882,MANHATTAN,10019,WEST   57 STREET,1067,8,WTI4504029867,2020,Y,40.768585,-73.987271,139.0,1010670008.0
36370,1030720,MANHATTAN,10023,WEST   74 STREET,1166,7,WTI9493048443,2017,Y,40.780776,-73.982664,163.0,1011660007.0
36375,1015143,MANHATTAN,10001,WEST   29 STREET,805,22,WTI0798333787,2020,Y,40.747085,-73.991057,95.0,1008050022.0
36377,1081014,MANHATTAN,10023,WEST   66 STREET,1119,21,WTI5369368283,2020,Y,40.772657,-73.979269,153.0,1011190021.0
36378,1035776,MANHATTAN,10022,5 AVENUE,1291,7501,WTI4265166342,2020,Y,40.762135,-73.974562,102.0,1012917501.0
36382,1015873,MANHATTAN,10001,WEST   34 STREET,836,20,WTI6977663421,2016,Y,40.748938,-73.98573,76.0,1008360020.0
36385,1042461,MANHATTAN,10065,EAST   66 STREET,1401,20,WTI8562192289,2016,Y,40.766513,-73.964748,120.0,1014010020.0
36389,1048824,MANHATTAN,10128,EAST   87 STREET,1533,122,WTI4280855751,2017,Y,40.779132,-73.952605,14602.0,1015330122.0
36390,1044385,MANHATTAN,10065,EAST   63 STREET,1438,6,WTI1483742526,2018,Y,40.763005,-73.962234,110.0,1014380006.0
36391,1024764,MANHATTAN,10036,WEST   48 STREET,1019,55,WTI3872035815,2016,Y,40.760454,-73.985655,125.0,1010190055.0
36395,1047659,MANHATTAN,10028,EAST   84 STREET,1512,52,WTI1093431508,2020,Y,40.778011,-73.956166,140.0,1015120052.0
36396,4043826,QUEENS,11368,113 STREET,1756,5,WTI0930495782,2019,Y,40.756473,-73.855735,381.0,4017560005.0
36397,1051264,MANHATTAN,10028,EAST   86 STREET,1583,12,WTI1599648826,2020,Y,40.775509,-73.946102,14402.0,1015830012.0
36398,1047479,MANHATTAN,10075,East 80th Street,1508,38,WTI2263302123,2020,Y,40.775244,-73.957475,140.0,1015080038.0
36403,1016074,MANHATTAN,10003,UNION SQUARE WEST,843,20,WTI9191549877,2018,Y,40.736065,-73.991098,52.0,1008430020.0
36404,1015062,MANHATTAN,10001,WEST   27 STREET,803,7,WTI2623719944,2019,Y,40.746084,-73.992515,95.0,1008030007.0
36406,1077835,MANHATTAN,10012,WASHINGTON SQUARE VILLAGE,533,1,WTI2340459080,2017,Y,40.727881,-73.998557,5501.0,1005330001.0
36407,3196585,BROOKLYN,11235,OCEAN PARKWAY,7274,35,WTI2414433828,2018,Y,40.576998,-73.968383,35602.0,3072740035.0
36413,1027008,MANHATTAN,10036,WEST   48 STREET,1077,12,WTI4226381000,2018,Y,40.764158,-73.994412,129.0,1010770012.0
36425,1029901,MANHATTAN,10023,WEST   72 STREET,1143,60,WTI8136134156,2020,Y,40.778223,-73.980737,157.0,1011430060.0
36436,1057257,MANHATTAN,10025,RIVERSIDE DRIVE,1892,1,WTI1874003034,2018,Y,40.8023,-73.969728,195.0,1018920001.0
36447,1013646,MANHATTAN,10018,8 AVENUE,762,42,WTI4121172920,2018,Y,40.755155,-73.991319,115.0,1007620042.0
36449,1012750059,MANHATTAN,10017,Madison Avenue,1275,59,WTI1135293841,2019,Y,40.75189,-73.979965,82.0,1012750059.0
36459,1056451,MANHATTAN,10025,WEST END AVENUE,1871,1,WTI3005348968,2019,Y,40.797234,-73.971323,187.0,1018710001.0
36460,1016184,MANHATTAN,10003,BROADWAY,848,61,WTI0747333651,2016,Y,40.739109,-73.989773,52.0,1008480061.0
36461,1015997,MANHATTAN,10018,WEST   38 STREET,840,23,WTI1934722257,2017,Y,40.751443,-73.983845,84.0,1008400023.0
36465,1031635,MANHATTAN,10025,WEST   92 STREET,1206,17,WTI1401551939,2017,Y,40.78957,-73.967632,177.0,1012060017.0
36475,1038758,MANHATTAN,10017,UNITED NATIONS PLAZA,1337,7502,WTI7133928133,2020,Y,40.750441,-73.968676,90.0,1013377502.0
36478,4614946,QUEENS,11354,40 ROAD,5066,9100,WTI4337437126,2020,Y,40.75592,-73.836083,871.0,4050669100.0
36481,1034206,MANHATTAN,10036,WEST   44 STREET,1259,19,WTI9142158137,2016,Y,40.755236,-73.98104,96.0,1012590019.0
36483,1028661,MANHATTAN,10023,WEST   73 STREET,1126,14,WTI0879073486,2020,Y,40.777182,-73.976108,157.0,1011260014.0
36486,1054497,MANHATTAN,10035,3 AVENUE,1775,33,WTI5497811631,2020,Y,40.804468,-73.935267,242.0,1017750033.0
36489,1041317,MANHATTAN,10021,EAST   70 STREET,1384,7501,WTI8177998108,2019,Y,40.770375,-73.966168,122.0,1013847501.0
36492,1049261,MANHATTAN,10075,EAST   79 STREET,1542,7501,WTI5963978665,2018,Y,40.773193,-73.954693,138.0,1015427501.0
36495,1016131,MANHATTAN,10003,PARK AVENUE SOUTH,846,33,WTI8412179873,2020,Y,40.736787,-73.989305,52.0,1008460033.0
36497,2000784,BRONX,10451,3 AVENUE,2319,100,WTI5329118676,2016,Y,40.808492,-73.930665,51.0,2023190100.0
36498,1030261,MANHATTAN,10024,WEST   79 STREET,1150,41,WTI3950864723,2018,Y,40.782329,-73.976403,165.0,1011500041.0
36503,1012780063,MANHATTAN,10017,East 44th Street,1278,63,WTI5927305129,2019,Y,40.754503,-73.9793,94.0,1012780063.0
36506,1087635,MANHATTAN,10019,WEST   56 STREET,1084,25,WTI8374611082,2016,Y,40.768483,-73.989177,135.0,1010840025.0
36512,4196899,QUEENS,11418,135 STREET,9363,33,WTI0319074618,2018,Y,40.70076,-73.81696,14202.0,4093630033.0
36515,1081014,MANHATTAN,10023,WEST   66 STREET,1119,21,WTI1498562088,2018,Y,40.772657,-73.979269,153.0,1011190021.0
36516,1017106,MANHATTAN,10016,PARK AVENUE,864,41,WTI6476352302,2016,Y,40.747696,-73.981208,74.0,1008640041.0
36517,1089742,MANHATTAN,10069,RIVERSIDE BOULEVARD,1171,7509,WTI8300009731,2018,Y,40.774374,-73.991555,151.0,1011717509.0
36523,1083082,MANHATTAN,10012,LAFAYETTE STREET,510,37,WTI7121036200,2018,Y,40.724499,-73.995819,43.0,1005100037.0
36525,1087848,MANHATTAN,10282,NORTH END AVENUE,16,7519,WTI2945264089,2018,Y,40.716525,-74.014815,31703.0,1000167519.0
36527,2102829,BRONX,10451,Park Avenue,2420,9020,WTI8492553691,2020,Y,40.8227,-73.919417,173.0,2024209020.0
36531,2083686,BRONX,10463,Kingsbridge Ave,5760,112,WTI9634661448,2020,Y,40.882723,-73.903711,287.0,2057600112.0
36539,1032218,MANHATTAN,10024,WEST   87 STREET,1217,64,WTI7603769893,2016,Y,40.787985,-73.973656,173.0,1012170064.0
36541,1005520068,MANHATTAN,10011,Washington Place,552,68,WTI7208236420,2019,Y,40.731951,-73.999751,65.0,1005520068.0
36542,1008772,MANHATTAN,10003,Lafayette St,544,12,WTI3977821997,2020,Y,40.72874,-73.992383,57.0,1005440012.0
36544,1037165,MANHATTAN,10022,EAST   59 STREET,1313,5,WTI5418831218,2020,Y,40.762631,-73.969157,11203.0,1013130005.0
36545,1000804,MANHATTAN,10006,BROADWAY,20,9,WTI8290691999,2020,Y,40.706397,-74.012829,13.0,1000200009.0
